group,run_id,period,breach_rate,coverage_error,cvar,rmse,mae,pinball,brier,kupiec_LR,kupiec_p,christoffersen_ind_LR,christoffersen_ind_p,christoffersen_cc_LR,christoffersen_cc_p,cfg_seq_length,cfg_z_window,cfg_use_cls_token,cfg_zscore,cfg_layers,cfg_head_size,cfg_num_heads,cfg_ff_dim,cfg_dropout,cfg_attn_dropout,cfg_calibration,cfg_refit,cfg_timeframe,cfg_use_returns,cfg_use_spx_close,cfg_data_start_year,cfg_end_date
big,run_20250905_162651_d4b32fa3,1998,0.0515873015873015,0.0015873015873015,0.0002674716815818,0.1877549439668655,0.1593606621026992,0.0094070415943861,0.0489285714285714,0.0132348411576282,0.9084112138392187,45.61936167828611,1.4361495502941516e-11,45.63615743663038,1.2309327454419142e-10,60,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_162651_d4b32fa3,2001,0.157258064516129,0.107258064516129,-0.0040958728641271,0.1049575135111808,0.0867986977100372,0.0089272540062665,0.1440322580645161,39.300582012779714,3.633330026274275e-10,99.19778711068058,2.2850222628109977e-23,138.73872617275285,7.469102139751824e-31,60,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_162651_d4b32fa3,2008,0.6877470355731226,0.6377470355731225,-0.0079410653561353,0.0503823049366474,0.037819504737854,0.0304522309452295,0.6214723320158103,736.4480952303421,3.549026810277065e-162,28.695741555637763,8.468975769165409e-08,767.3778876613595,2.322784541376421e-167,60,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_162651_d4b32fa3,2011,0.626984126984127,0.5769841269841269,-0.0014558285474777,0.04727728292346,0.036597691476345,0.0272753108292818,0.5667857142857142,623.3817271854456,1.3748236887565004e-137,131.44722037129975,1.9766044898934936e-30,756.7053322893169,4.825306226258604e-165,60,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_162651_d4b32fa3,2015,0.1111111111111111,0.0611111111111111,-0.0079155759885907,0.0620552413165569,0.0511066280305385,0.00445211911574,0.1025,14.929026899758052,0.0001116321127528,32.149783171079484,1.4273262207295904e-08,47.2122869838194,5.5973458555591925e-11,60,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_162651_d4b32fa3,2020,0.075098814229249,0.025098814229249,-0.0441177859902381,0.0515982881188392,0.0428203493356704,0.0032898543868213,0.070088932806324,2.926970068029087,0.0871108387383321,0.2384272034966666,0.6253443860604265,3.219269247330768,0.1999606616230203,60,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_162651_d4b32fa3,2022,0.0,-0.05,,0.1413894444704055,0.1384418308734893,0.0069220927543938,0.0025,25.749233732350387,3.887813449885393e-07,-0.0,1.0,25.64664719377529,2.697126537899001e-06,60,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,1987,0.0,-0.05,,0.2604316473007202,0.2595570385456085,0.0129778515547513,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,1998,0.0,-0.05,,4.525822639465332,4.5256781578063965,0.226283922791481,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2001,0.0,-0.05,,0.079050987958908,0.0776687115430831,0.0038834358565509,0.0025,25.44147396662508,4.560084953475983e-07,-0.0,1.0,25.338887427449983,3.145795641229335e-06,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
